customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0326-VDYXE,0,0,1,0,1.5322605130033284,1,2,1,0,0,2,0,2,2,1,1,2,1.0930738161903437,2.074779895511747,No
6773-LQTVT,0,1,1,1,-0.13727439951791576,0,1,0,0,2,2,0,0,0,0,1,3,-0.9675544640156493,-0.553501164693662,No
7274-RTAPZ,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,2,0,1,2,0.8570986421667539,-0.9658307204303528,Yes
0436-TWFFZ,0,0,0,0,1.4100994218432374,1,2,0,2,0,2,2,2,2,2,1,3,0.6809481601491449,1.5152275998335476,No
8566-YPRGL,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.504314895069307,-0.997176766797881,No
0311-UNPFF,0,0,0,0,-0.2594354906780068,1,0,1,0,0,0,0,2,2,0,1,0,0.7989357471609396,-0.0023754627609912015,Yes
6609-MXJHJ,0,0,1,1,-0.0965540357978854,1,2,2,1,1,1,1,1,1,2,1,3,-1.3181936310507012,-0.6574438603191322,No
2669-OIDSD,0,0,1,0,0.6364125111626608,1,0,1,0,0,2,2,2,2,0,1,1,1.1728400721983174,1.126898394869461,No
8400-WZICQ,0,0,1,1,0.9214550572028734,1,0,0,2,2,0,0,0,0,0,0,2,-0.3011738669490337,0.3759168308046258,No
3834-XUIFC,1,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,0,2,0,1,3,0.6792863631489789,-0.7399450660999595,Yes
9576-SYUHJ,1,0,0,0,0.18848851024232702,1,2,1,2,0,0,0,2,0,0,1,2,0.8770402061687477,0.4806757148295318,No
0410-IPFTY,0,0,1,0,-0.055833672077855064,1,0,1,0,2,0,0,0,2,0,1,0,0.6344178441444933,0.17400946810090592,No
2831-EBWRN,1,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0,1,2,-0.626886078981594,-0.9176535457176986,No
9430-NKQLY,1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,1,1,-1.3181936310507012,-0.2157094630568149,No
8414-MYSHR,1,1,0,0,-1.1145631287986442,1,0,1,0,0,0,0,2,2,0,1,2,0.8853491911695783,-0.8073578160641862,Yes
0247-SLUJI,1,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677070686424,-0.9970885302141583,No
9402-ORRAH,0,1,0,0,-0.7073594915983407,1,0,1,0,0,0,0,2,2,0,1,2,0.8886727851699104,-0.3879913927756013,No
6483-OATDN,1,0,1,1,-0.9924020376385531,1,0,0,2,0,0,0,0,0,0,1,1,-0.44741200296365274,-0.8241889444093122,No
1293-HHSHJ,0,0,0,0,0.10704778280226633,1,0,2,1,1,1,1,1,1,1,0,3,-1.451137391063991,-0.6788632910178443,No
4840-ORQXB,0,1,0,0,0.9621754209229036,1,2,1,0,2,2,0,2,2,0,0,2,1.329048990213933,1.5713240079353241,No
7599-FKVXZ,1,0,1,0,0.3920903288424788,1,2,1,0,0,2,2,2,2,0,1,0,1.3755793062185846,0.9851463231187668,Yes
3982-DQLUS,1,1,1,1,1.3286586944031769,1,2,1,2,2,0,0,0,0,0,1,2,0.6975661301508063,1.5038671396792358,No
8610-ZIKJJ,0,0,1,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,1,0,3,-1.477726143066649,-0.9917060986070668,No
3756-VNWDH,1,1,1,0,1.3286586944031769,1,2,1,2,0,0,0,2,2,1,1,2,1.1961052302006432,1.9389617340164114,No
7801-KICAO,0,0,0,0,-0.5851984004382496,1,2,1,0,0,0,0,0,0,0,1,2,0.31202922611226586,-0.4120579209859977,No
7673-LPRNY,0,0,0,0,-0.38159658183809786,1,2,0,2,0,2,0,2,2,1,1,2,0.4582673621268844,-0.1926576555592308,No
8229-TNIQA,0,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0,1,3,-0.6468276429835875,-0.918888857889818,Yes
6060-QBMGV,1,0,1,0,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,-0.3732117650020306,No
7339-POGZN,0,0,0,0,-1.1552834925186746,1,2,0,0,0,0,0,0,0,0,0,2,-0.467353566965646,-0.9111240385222106,No
2828-SLQPF,1,0,0,0,-0.5444780367182193,1,0,0,0,0,0,0,0,0,0,1,0,-0.6567984249845842,-0.6237816036288801,No
4465-VDKIQ,0,0,0,0,-0.5851984004382496,1,0,1,0,2,2,0,0,0,0,0,2,0.43334040712439253,-0.4063887204818072,No
2921-XWDJH,0,1,1,0,0.22920887396235737,1,0,1,2,0,0,0,0,2,0,1,2,0.6211234681431647,0.38268898860535144,No
6221-AVQYL,1,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,0,0,1,1,0.28211688010927544,-0.9479628122264837,Yes
2558-BUOZZ,1,0,0,0,0.5956921474426305,1,2,1,2,2,0,0,2,0,1,0,0,0.9983513871808745,0.9953597076846823,No
9257-AZMTZ,0,0,1,1,0.7992939660427822,1,0,2,1,1,1,1,1,1,2,0,0,-1.4843733310673135,-0.529853760255949,No
0003-MKNFE,1,0,0,0,-0.9516816739185228,1,2,0,0,0,0,0,0,2,0,0,3,-0.1615829189350795,-0.7664822186545944,No
0975-UYDTX,0,0,1,0,-0.2594354906780068,1,2,0,2,2,2,2,2,2,1,1,1,0.8421424691652587,0.014477724730065616,No
7743-EXURX,1,0,1,1,-0.9924020376385531,1,0,0,0,0,2,0,0,0,0,1,2,-0.45572098796448335,-0.8226668633400938,Yes
4682-BLBUC,1,0,1,0,0.47353105628253944,1,0,0,0,2,2,2,2,0,1,1,2,0.20567421810163386,0.42826318409818265,No
0975-VOOVL,0,0,0,0,-1.1960038562387048,0,1,0,0,2,0,0,0,0,0,0,3,-1.181926277037079,-0.9623233162273711,No
5968-VXZLG,1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,0,-0.6036209209792681,-0.96699985516468,No
5569-KGJHX,0,0,1,1,-0.9516816739185228,1,2,1,0,0,0,0,2,0,0,1,0,0.684271754149477,-0.6728411441787624,Yes
4988-IQIGL,1,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.35191235411625243,-0.9725367007932865,Yes
5201-FRKKS,1,0,0,0,-0.30015585439803716,1,0,1,2,0,0,0,0,0,0,0,0,0.3170146171127639,-0.14448048084657655,No
9799-CAYJJ,0,1,1,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.1508349170961516,-0.9379259008280141,No
7730-IUTDZ,1,0,0,0,0.43281069256250915,1,0,1,2,0,0,0,0,0,0,1,2,0.3469269631157543,0.4053878497680442,Yes
0426-TIRNE,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4577845790646555,-0.9965591107118213,Yes
5443-SCMKX,0,0,1,0,1.0436161483629645,1,2,1,0,2,2,0,0,2,1,1,2,0.9817334171792131,1.4693225171517557,No
8295-KMENE,0,0,1,1,1.0843365120829946,1,2,0,2,0,2,2,2,0,2,1,3,0.3884718881199074,0.9881463669653424,No
6738-ISCBM,1,0,0,0,0.47353105628253944,0,1,0,2,0,2,0,2,2,1,1,2,-0.357674964954682,0.07081678343707967,No
9821-BESNZ,1,0,0,0,1.369379058123207,1,2,1,0,2,0,2,2,2,1,1,2,1.3124310202122718,2.0209996977326945,No
3678-MNGZX,1,0,1,1,1.4508197855632678,1,0,2,1,1,1,1,1,1,2,0,0,-1.4893587220678117,-0.3979621267362788,No
1335-NTIUC,1,0,0,0,-0.9516816739185228,0,1,0,0,0,0,0,0,0,0,1,2,-1.3231790220511994,-0.921844783444532,No
2916-BQZLN,1,0,0,0,-0.5444780367182193,1,2,1,2,0,2,0,0,0,0,1,2,0.6643301901474837,-0.27696771130637565,No
4558-CGYCZ,1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059100684764,-0.9712352111833749,No
2368-GAKKQ,0,0,0,0,1.5322605130033284,1,2,1,2,2,2,2,2,2,2,1,0,1.624848856243503,2.496881652895739,No
8710-YGLWG,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6601220189849164,-0.9859707206650842,No
3199-XGZCY,0,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,0,0,1,2,0.3485887601159204,-0.7513496445461325,No
3785-KTYSH,1,0,0,0,0.8400143297628127,1,2,2,1,1,1,1,1,1,2,0,3,-1.3348116010523623,-0.4415068808034855,No
6814-ZPWFQ,1,1,0,0,0.758573602322752,1,2,2,1,1,1,1,1,1,1,0,0,-1.3215172250510334,-0.4495805282141226,No
4063-EIKNQ,1,0,1,1,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,0,0,-1.4561227820644893,-0.8878295804193889,No
6993-YCOBK,1,0,1,1,1.125056875803025,1,2,1,2,0,2,2,2,2,2,1,2,1.5234792392333694,1.9002258737620983,No
5206-HPJKM,1,0,0,0,-0.62591876415828,1,0,0,2,2,0,0,0,0,0,1,1,-0.3078210549496983,-0.5936488102875405,No
7587-RZNME,1,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,0,1,2,-0.7132995229902325,-0.9512275658242277,Yes
0748-RDGGM,1,0,1,0,1.5322605130033284,1,0,1,2,2,2,2,2,2,1,1,0,1.4869197052297147,2.318379044024494,Yes
8393-JMVMB,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.505976692069473,-0.9971988259438118,No
5019-GQVCR,1,1,0,0,0.43281069256250915,1,2,1,0,0,0,0,2,0,0,1,2,0.6676537841478158,0.6025966143885244,No
6036-TTFYU,0,0,1,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,0,3,-1.5009913010689746,-0.8670498649526671,No
2550-AEVRU,0,0,1,1,1.002895784642934,1,0,0,2,2,0,0,0,0,1,0,2,-0.37595473195650925,0.3411516168178386,No
0969-RGKCU,1,0,1,1,0.18848851024232702,1,0,2,1,1,1,1,1,1,1,0,1,-1.4943441130683104,-0.7070769386632128,No
0378-CJKPV,0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,1,1.5733331492383529,2.508661236822734,No
4706-AXVKM,0,1,0,0,-0.8702409464784621,1,2,1,0,0,0,0,0,2,0,1,1,0.6659919871476498,-0.6056931039657041,Yes
5889-JTMUL,0,1,1,0,0.7178532386027215,1,2,1,0,2,2,0,2,0,0,1,2,1.0066603721817051,1.1510311005176495,Yes
9026-RNUJS,1,1,0,0,-1.1145631287986442,1,0,0,0,0,2,0,0,0,0,0,2,-0.47898614596680894,-0.9011091862696717,Yes
3746-EUBYR,1,0,1,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,0,0.32698539911376057,-0.9728675879822469,Yes
2332-EFBJY,1,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,1,3,-1.4976677070686424,-0.8547188023774044,Yes
2880-FPNAE,1,1,1,0,-1.2367242199587352,1,0,1,0,0,2,0,0,0,0,1,2,0.31369102311243185,-0.9439701068130267,No
1703-MGIAB,0,0,0,0,-0.62591876415828,1,2,0,0,0,2,2,2,0,0,1,3,0.14086413509515497,-0.516949159886488,No
4311-QTTAI,0,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,1,0,1,-1.5093002860698053,-0.8753882221144726,No
9474-PHLYD,0,0,0,0,-0.7073594915983407,1,0,0,0,0,2,0,0,2,0,1,2,-0.17653909193657447,-0.6119579014100236,Yes
4318-RAJVY,0,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,1,1,3,-1.4943441130683104,-0.9183153200956197,No
2165-VOEGB,0,0,0,1,0.5549717837226001,1,0,1,2,2,0,2,2,2,1,1,0,1.3440051632154282,1.1219792053269146,Yes
3612-YUNGG,1,0,1,1,1.2879383306831464,1,2,1,0,2,2,2,2,2,2,1,1,1.476948923228718,1.9683003981042457,No
2254-DLXRI,0,0,0,0,-1.2774445836787656,1,2,1,0,2,0,0,0,0,0,1,3,0.47820892612887816,-0.9708602057025529,No
5062-CJJKH,1,0,1,1,-0.30015585439803716,1,0,0,0,2,2,0,0,0,1,0,3,-0.3693075439558449,-0.4077784466754414,No
9028-LIHRP,1,0,1,1,1.5729808767233588,1,0,1,2,2,2,2,2,0,2,0,1,1.1778254631988159,2.174707826577829,No
2219-MVUSO,1,0,0,0,-0.9924020376385531,1,0,0,0,0,0,0,0,0,0,1,3,-0.6518130339840859,-0.8123652421904556,Yes
1053-MXTTK,0,0,1,1,1.6137012404433893,1,0,1,2,2,2,2,2,2,2,1,0,1.4586691562268908,2.4029538095228076,No
1530-ZTDOZ,0,0,1,0,0.6771328748826912,0,1,0,2,0,0,0,2,0,0,0,0,-0.801374763999037,-0.09220030499081168,No
1301-LOPVR,1,0,1,1,-0.13727439951791576,0,1,0,2,2,2,2,0,2,1,1,1,-0.31280644595019663,-0.2835854550855864,No
0853-TWRVK,1,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,0,2,2,0,0,1.3572995392167568,2.3390484637615625,No
8914-RBTSB,1,0,1,0,-0.055833672077855064,1,2,1,0,2,2,0,2,0,0,0,2,0.9651154471775519,0.32637198904426795,Yes
6212-ATMLK,0,0,0,0,0.7178532386027215,1,2,1,0,0,0,0,2,2,0,1,2,1.0282637331838649,1.0809050756039464,No
8200-LGKSR,1,0,1,0,1.5729808767233588,1,2,0,2,0,2,2,2,2,2,0,2,0.612814483142334,1.6969508440106749,No
1568-BEKZM,1,1,1,0,1.5322605130033284,1,2,0,2,2,2,2,2,2,2,0,1,0.8404806721650927,1.788408063039367,No
0670-ANMUU,1,0,0,0,1.5729808767233588,1,2,1,2,0,0,2,0,2,1,0,1,1.0930738161903437,1.9447853485421172,No
6897-RWMUB,1,0,1,1,1.1657772395230555,1,0,0,2,2,2,2,0,0,2,1,0,0.10928999209199854,0.8287690376160171,No
0963-ZBDRN,1,0,0,0,-0.015113308357824713,1,0,1,0,0,0,2,2,2,0,1,2,1.044881703185526,0.39868186940511074,Yes
7594-RQHXR,0,0,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.4931650991303729,-0.9706616733891767,Yes
6999-CHVCF,1,0,0,0,1.4508197855632678,1,2,1,2,2,2,0,0,2,2,1,0,1.2409737492051283,2.148391265482501,No
6134-KWTBV,1,0,0,0,1.2064976032430856,1,2,2,1,1,1,1,1,1,2,0,0,-1.3746947290563494,-0.3750426741142789,No
1077-HUUJM,0,0,0,1,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,2,0.2089978121019659,-0.7972547272279245,No
6331-EWIEB,1,0,0,0,-0.5037576729981889,1,2,1,0,0,0,0,2,0,0,1,2,0.6809481601491449,-0.24054806137478588,Yes
0895-LNKRC,1,0,1,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,1,0,3,-1.505976692069473,-0.9557055724481603,No
2045-BMBTJ,0,1,0,0,0.025607055362205634,0,1,0,2,2,2,0,2,2,0,1,0,-0.17653909193657447,-0.17430444614488627,No
8417-GSODA,1,0,1,1,-0.1779947632379461,1,2,1,0,0,0,0,2,2,1,0,0,0.9119379431722362,0.12724407872781668,No
5171-EPLKN,1,0,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,-0.7984238619622517,No
4452-QIIEB,1,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,0,3,-0.6933579589882389,-0.8829545091687035,No
5998-VVEJY,1,0,0,0,-0.2594354906780068,1,2,1,0,0,0,2,0,0,0,1,2,0.5230774451333633,-0.084236953309828,Yes
1624-NALOJ,1,1,0,0,-1.1145631287986442,1,2,1,0,2,0,0,0,2,0,1,2,0.8321716871642622,-0.7840412988154337,Yes
6741-EGCBI,1,1,0,0,-0.0965540357978854,1,2,1,2,0,0,0,0,2,0,1,1,0.8554368451665879,0.13946484557342576,No
7820-ZYGNY,1,0,0,0,1.247217966963116,1,2,1,0,2,0,0,0,2,1,0,1,0.8537750481664219,1.5643312586752913,No
4317-VTEOA,1,0,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,1,2,-0.46569176996548,-0.983389800591192,Yes
9677-AVKED,0,0,0,1,0.8400143297628127,1,2,0,0,2,2,2,2,2,1,1,2,0.6593447991469852,0.9573738583920125,No
1670-SVOWZ,0,0,1,1,-0.748079855318371,1,0,1,0,2,0,2,0,2,0,1,1,0.827186296163764,-0.47267645400356817,Yes
2227-JRSJX,0,0,0,0,-0.46303730927815856,1,0,1,0,2,0,2,2,2,0,1,0,1.1429277261953275,-0.1426495717343282,No
9847-HNVGP,1,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587220678117,-0.8687484191893312,No
6696-YDAYZ,1,0,1,1,-0.6666391278783103,1,0,2,1,1,1,1,1,1,2,0,3,-1.4710789550659844,-0.8775941367075429,No
8980-WQFWL,0,0,0,0,0.10704778280226633,1,0,0,0,0,2,0,0,2,0,1,2,-0.08846385092776998,-0.08101631800394556,No
1730-ZMAME,0,1,0,0,-0.015113308357824713,1,0,1,0,0,0,0,0,2,0,1,2,0.4898415051300408,0.16997264439558735,No
6506-EYCNH,0,0,1,1,-0.1779947632379461,1,0,2,1,1,1,1,1,1,0,1,0,-1.502653098069141,-0.7658645625685349,No
4634-JLRJT,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4760643460664828,-0.9968017613170591,No
9501-UKKNL,1,0,0,0,1.0843365120829946,0,1,0,0,0,0,2,2,2,0,1,2,-0.43411762696232353,0.3203277830592555,No
2560-QTSBS,0,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,1,1,0,-1.3780183230566818,-0.28967377936246025,No
7541-YLXCL,1,0,0,0,0.14776814652229667,1,0,0,0,2,0,2,0,2,1,1,3,0.021214751083194285,0.09647157015448671,Yes
4795-WRNVT,0,0,0,0,0.3106496014024181,1,0,0,2,2,0,0,2,0,0,0,3,0.011243969082197169,0.13511919382507742,No
6080-TCMYC,1,0,1,1,0.3106496014024181,1,2,1,0,0,2,0,0,0,0,1,2,0.5463426031356892,0.4467266892421808,No
0260-ZDLGK,0,0,0,1,-0.9516816739185228,1,0,0,0,0,2,2,2,2,0,1,3,0.2704843011081128,-0.718393280525663,Yes
7860-UXCRM,1,0,1,1,1.247217966963116,1,0,0,2,2,2,2,2,0,2,0,1,0.3236618051134285,1.0565517784964509,No
6357-JJPQT,0,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,0,0,1,2,0.5230774451333633,-0.9032709825708807,No
2292-XQWSV,1,0,1,1,0.3106496014024181,0,1,0,0,2,2,2,2,2,1,0,3,-0.14828854293375057,0.07445654251564558,No
9552-TGUZV,1,0,1,0,-0.9924020376385531,1,0,1,2,0,0,0,0,0,0,1,3,0.3402797751150897,-0.715437354970949,No
5913-INRQV,1,1,1,0,0.06632741908223598,1,0,1,2,0,0,2,2,0,1,0,3,0.8438042661654253,0.37459328204878367,No
8722-NGNBH,1,0,0,0,-1.1145631287986442,0,1,0,2,0,2,2,0,0,0,0,3,-0.8229781250011965,-0.9071975105465457,Yes
6210-KBBPI,1,1,0,0,-0.9516816739185228,1,2,1,0,2,0,0,2,2,0,1,1,1.1528985081963241,-0.6001562583370977,Yes
9643-YBLUR,1,0,1,0,-0.9516816739185228,1,2,0,0,2,2,0,0,2,0,1,1,0.142525932095321,-0.7172682640831972,No
8734-FNWVH,1,0,1,1,-0.055833672077855064,1,2,0,0,0,0,0,0,2,0,0,0,-0.16823010693574386,-0.20040041578090736,No
9447-YPTBX,0,0,1,0,0.7178532386027215,1,0,2,1,1,1,1,1,1,1,1,0,-1.4926823160681442,-0.5897002231659448,No
0133-BMFZO,0,0,0,0,-1.2367242199587352,1,0,1,2,2,0,2,0,0,0,1,2,0.7141841001524675,-0.9256389565446128,Yes
6128-CZOMY,0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6351950639824246,-0.9856398334761236,Yes
9540-JYROE,1,0,0,0,-0.9924020376385531,1,0,1,0,0,0,0,0,0,0,1,3,0.1774236690988095,-0.7625336315329988,Yes
9026-LHEVG,0,0,0,0,-0.9516816739185228,0,1,0,0,2,0,0,0,2,0,0,2,-0.7980511699987046,-0.8472186927609655,No
2260-USTRB,0,1,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,0,0.18074726309914202,-0.954624674297556,Yes
3656-TKRVZ,0,0,0,0,-1.1960038562387048,1,0,0,2,2,0,0,0,0,0,0,2,-0.31280644595019663,-0.9328964155558142,Yes
7011-CVEUC,1,0,1,0,-0.30015585439803716,1,0,1,0,0,0,2,2,2,0,1,1,1.0282637331838649,0.025860244030307976,No
6185-TASNN,1,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.613591702980265,-0.9853530645790245,No
7925-PNRGI,0,0,1,1,0.5142514200025698,1,2,0,2,2,2,2,2,0,0,0,3,0.5496661971360212,0.5564929993933562,No
8623-TMRBY,1,1,1,1,0.758573602322752,1,2,1,0,2,2,0,0,0,0,1,2,0.6460504231456565,0.8233866060089257,Yes
1552-CZCLL,0,0,1,1,0.9214550572028734,1,0,2,1,1,1,1,1,1,0,0,1,-1.4876969250676457,-0.5261037054477296,No
3038-PQIUY,0,0,0,0,0.22920887396235737,1,2,0,2,2,2,0,0,0,0,1,0,0.046141706085686136,0.1070599602012239,No
1501-SGHBW,1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,3,-0.62854787598176,-0.970044017303117,Yes
9313-CDOGY,1,0,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,0,0,2,-1.5009913010689746,-0.6893193261889972,No
8148-BPLZQ,1,0,0,0,0.06632741908223598,1,0,0,0,2,0,0,0,0,0,1,2,-0.4972659129686364,-0.24068041625037007,No
2623-DRYAM,0,0,1,0,1.5322605130033284,1,2,1,0,0,2,0,2,2,1,1,2,1.2293411702039656,2.1130745728474465,No
9987-LUTYD,0,0,0,0,-0.7888002190384014,1,0,0,2,0,0,2,0,0,1,0,3,-0.3194536339508612,-0.6780250434724775,No
3208-YPIOE,1,0,0,0,0.26992923768238775,1,2,1,0,0,0,0,0,0,0,0,2,0.3485887601159204,0.32555580064483197,Yes
4488-KQFDT,0,0,0,0,1.1657772395230555,1,2,1,0,2,2,0,2,2,1,1,2,1.302460238211275,1.827938052547186,No
2612-RANWT,0,0,0,0,-0.8295205827584317,1,2,1,0,0,2,0,2,2,0,1,0,1.1761636661986499,-0.492110561568517,Yes
5693-PIPCS,1,0,0,0,0.35136996512244845,1,0,1,0,2,0,2,2,2,2,1,1,1.1595456961969886,0.8561664968619497,No
0491-KAPQG,1,0,0,0,-0.46303730927815856,1,2,1,0,0,0,0,0,0,0,1,2,0.29707305311077065,-0.31810801846713577,No
1925-LFCZZ,1,1,0,0,0.9214550572028734,0,1,0,0,0,2,0,2,2,1,1,0,-0.4889569279678058,0.20458344436085946,No
8039-EQPIM,1,0,1,0,1.4915401492832983,0,1,0,2,0,2,2,2,2,2,0,0,-0.1499503399339166,0.7834374927284234,No
6900-PXRMS,1,1,1,1,-0.2594354906780068,1,2,1,0,2,2,0,2,2,0,0,2,1.3622849302172555,0.1899361714628731,Yes
8707-RMEZH,0,1,1,0,1.4915401492832983,1,0,1,2,2,0,0,0,2,1,0,1,0.749081837155956,1.6658253891024535,No
3346-BRMIS,0,1,1,0,-0.5851984004382496,0,1,0,0,0,2,0,2,2,0,1,2,-0.5454580259734538,-0.6481128415904449,Yes
3209-ZPKFI,1,0,1,1,0.5956921474426305,1,2,0,0,2,0,0,0,0,0,0,2,-0.3493659799538514,0.11403065031532576,No
6479-VDGRK,0,0,1,1,1.6137012404433893,1,0,0,2,2,2,2,2,2,2,0,0,0.682609957149311,1.698318511058378,No
9373-WSLOY,1,1,1,0,0.025607055362205634,0,1,0,0,2,2,2,2,0,0,1,2,-0.4906187249679718,-0.2333347206554462,No
2933-FILNV,0,0,1,1,-1.2367242199587352,0,1,0,0,0,0,0,0,0,0,1,3,-1.341458789053027,-0.9896545980355115,Yes
3569-JFODW,0,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.8703930181680831,1.9291674732231796,No
9819-FBNSV,1,1,1,0,0.18848851024232702,1,0,1,0,0,0,0,0,0,0,1,0,0.24888094010595296,0.1304647140336991,No
9544-PYPSJ,0,1,1,1,1.2064976032430856,1,2,1,0,2,2,0,0,2,0,1,1,1.0415581091851935,1.649854567448625,No
1591-XWLGB,0,0,1,0,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,-0.39712387919091213,No
0396-UKGAI,1,0,0,1,-0.38159658183809786,1,0,0,0,2,0,2,0,0,0,1,0,-0.31446824295036285,-0.43921272962669244,No
3243-ZHOHY,0,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,1,0,3,-1.4843733310673135,-0.8751235123633042,No
5186-EJEGL,1,0,0,0,-0.9516816739185228,1,0,0,2,0,2,2,2,0,0,1,3,0.1574821050968162,-0.7175770921262271,No
7527-QNRUS,1,0,1,1,-0.62591876415828,1,2,2,1,1,1,1,1,1,2,1,3,-1.3165318340505352,-0.8237477614906982,No
9986-BONCE,0,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,0,-1.4561227820644893,-0.9680586941693538,Yes
2722-JMONI,0,1,1,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,2,-0.5055748979694671,-0.9839192200935288,Yes
2203-GHNWN,0,0,1,0,-0.3408762181180675,1,2,1,0,0,2,0,0,0,0,1,3,0.4948268961305394,-0.1548703385799374,No
3878-AVSOQ,0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.21564500010263052,-0.9743455507596039,No
3258-SYSWS,1,1,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,0,1.6298342472440013,2.455653109151256,No
5296-PSYVW,0,0,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,2,-1.3364733980525287,-0.23340089809323825,No
6319-QSUSR,0,0,0,1,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,0,1,-1.4976677070686424,-0.9103960867064975,No
4083-EUGRJ,1,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,3,-1.479387940066815,-0.9270286827382471,Yes
7579-OOPEC,0,1,1,0,-1.2367242199587352,1,0,0,0,2,0,0,0,0,0,0,1,-0.4856333339674735,-0.954999679778378,Yes
0512-FLFDW,0,1,1,0,1.125056875803025,1,2,1,0,0,2,0,2,2,1,1,1,1.1877962451998125,1.6541119826132504,No
1771-OADNZ,1,1,1,0,-0.13727439951791576,1,2,1,0,2,2,0,0,2,0,1,2,1.0349109211845293,0.20535551446843403,Yes
0487-CRLZF,0,0,0,0,0.6771328748826912,1,0,0,0,0,2,2,2,2,2,1,0,0.32200000811326246,0.6362588710787764,No
2107-FBPTK,0,1,0,0,-0.0965540357978854,1,2,1,0,2,2,0,2,2,0,1,2,1.3074456292117733,0.37119617357545537,No
9451-WLYRI,0,0,1,0,0.8400143297628127,1,0,2,1,1,1,1,1,1,1,0,1,-1.5192710680708021,-0.5688102119695695,No
8219-VYBVI,1,0,0,1,0.26992923768238775,1,2,2,1,1,1,1,1,1,2,0,3,-1.3215172250510334,-0.5626777694008342,No
