customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
6077-BDPXA,0,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,0,0,0,1,2,0.179085466098976,-0.9201021109160067
5143-WMWOG,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.4893587220678117,-0.9969782344845048
6005-OBZPH,0,1,0,0,-0.2594354906780068,1,2,1,0,2,0,0,2,0,0,1,2,0.8105683261621028,-0.0009195591295647574
6894-LFHLY,1,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.3652067301175816,-0.9723602276258407
2732-ISEZX,0,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,1,3,-1.4710789550659844,-0.9597644552994096
1481-ZUWZA,1,0,0,0,-0.1779947632379461,1,2,1,2,2,0,0,0,2,0,1,1,0.9883806051798778,0.1675020200513487
2782-LFZVW,0,0,0,0,-0.8702409464784621,1,2,0,0,0,0,0,0,2,0,1,3,-0.1931570619382357,-0.7403641898726427
5293-WXJAK,0,1,1,0,-0.8702409464784621,1,2,1,0,0,2,2,2,2,0,1,0,1.3057838322116073,-0.5056328180240376
8444-WRIDW,0,1,0,0,1.369379058123207,1,2,1,0,2,0,0,0,0,0,1,1,0.5214156481331973,1.2991141471504555
0621-TSSMU,1,0,1,0,0.9621754209229036,1,0,2,1,1,1,1,1,1,1,0,1,-1.4893587220678117,-0.5086769801624745
6925-BAYGL,0,1,1,0,0.8400143297628127,1,2,2,1,1,1,1,1,1,2,0,1,-1.3181936310507012,-0.4430069027267733
3237-AJGEH,0,0,1,1,-1.1960038562387048,0,1,0,0,0,0,2,0,0,0,1,3,-1.1221015850310987,-0.9638453972965895
6904-JLBGY,0,1,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.7478218342557958,2.7161495634469213
9620-ENEJV,0,0,0,0,-1.0738427650786138,1,0,1,0,0,0,0,0,0,0,0,1,0.19237984210030468,-0.8143285061782881
5322-TEUJK,0,0,1,1,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,0,0,1.656422999246659,2.567912102792601
9364-YKUVW,1,0,0,0,-0.7073594915983407,1,0,2,1,1,1,1,1,1,0,1,3,-1.4943441130683104,-0.869277838691668
6463-MVYRY,0,1,0,0,1.002895784642934,1,0,0,2,0,2,2,2,0,2,0,0,0.16911468409797886,0.7602753895011858
6484-LATFU,1,0,0,0,1.4508197855632678,1,2,2,1,1,1,1,1,1,2,0,3,-1.3364733980525287,-0.27456326439992906
8718-PTMEZ,0,0,0,0,-0.7888002190384014,0,1,0,0,2,0,0,0,0,0,1,2,-1.1204397880309327,-0.8525790652221262
7711-GQBZC,0,0,1,1,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,0,-1.33148800705203,-0.20699610041418742
8722-NGNBH,1,0,0,0,-1.1145631287986442,0,1,0,2,0,2,2,0,0,0,0,3,-0.8229781250011965,-0.9071975105465457
2432-TFSMK,1,0,0,0,-0.5851984004382496,1,2,1,0,0,2,0,2,0,1,1,1,0.8255244991635975,-0.2853281276141119
1472-TNCWL,1,0,0,1,0.14776814652229667,1,0,1,0,2,0,0,2,2,0,1,2,0.9950277931805424,0.5438751679209944
0014-BMAQU,1,0,1,0,1.247217966963116,1,2,1,2,0,0,2,0,0,2,1,1,0.6610065961471517,1.3668136660117813
2724-FJDYW,1,0,0,1,0.26992923768238775,0,1,0,0,0,2,2,2,2,1,0,0,-0.32942441595185784,-0.03883923098444245
4693-VWVBO,0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,2,-1.502653098069141,-0.9788456165294672
0301-KOBTQ,1,0,0,0,-0.015113308357824713,1,0,2,1,1,1,1,1,1,2,1,0,-1.4860351280674797,-0.7346949893684522
7044-YAACC,1,1,1,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,2,0.18074726309914202,-0.8820942024774062
8290-YWKHZ,0,1,1,0,-0.015113308357824713,1,2,1,0,0,0,0,2,2,0,1,2,0.9451738831755587,0.28732730074692453
5908-QMGOE,1,1,0,0,-0.7073594915983407,1,2,1,0,0,0,0,0,0,0,1,1,0.31369102311243185,-0.5055225222943841
4795-KTRTH,0,1,1,0,-1.1145631287986442,1,2,1,0,2,0,0,0,0,0,1,2,0.5396954151350245,-0.8418142020079434
5057-RKGLH,0,0,1,1,-0.9516816739185228,1,0,2,1,1,1,1,1,1,2,0,3,-1.4760643460664828,-0.9214697779637102
6341-JVQGF,0,0,1,1,-0.055833672077855064,1,0,0,2,0,2,2,2,2,1,1,3,0.544680806135523,0.11736158135086192
4065-JJAVA,0,0,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,0,2,-0.5072366949696331,-0.9839412792394595
2018-QKYGT,1,0,1,1,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.5413572121351905,-0.9700219581571862
7379-FNIUJ,1,0,0,0,-1.2367242199587352,1,0,1,2,2,0,0,2,2,0,0,2,1.1778254631988159,-0.9182050243659662
1970-KKFWL,0,0,0,0,0.10704778280226633,1,2,2,1,1,1,1,1,1,2,0,0,-1.3780183230566818,-0.6541129292835961
7311-MQJCH,0,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,1,0,2,-1.502653098069141,-0.9618380150168957
5896-NPFWW,1,0,1,1,-1.1960038562387048,1,0,0,0,0,2,0,0,0,0,1,2,-0.4856333339674735,-0.9315949259459025
8791-GFXLZ,1,0,0,0,-0.8295205827584317,1,0,0,0,2,0,0,0,0,0,1,0,-0.5221928679711283,-0.7441363038267929
4979-HPRFL,1,0,1,1,0.9621754209229036,1,2,2,1,1,1,1,1,1,2,0,0,-1.3497677740538576,-0.38713108608430385
6181-AXXYF,1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.329826210051864,-0.18557666971547532
7908-QCBCA,0,0,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.15415851109648415,-0.9751617391590399
6877-TJMBR,1,0,1,0,-1.2774445836787656,1,0,1,0,0,0,2,2,0,0,1,2,0.6659919871476498,-0.9683675222123835
0975-UYDTX,0,0,1,0,-0.2594354906780068,1,2,0,2,2,2,2,2,2,1,1,1,0.8421424691652587,0.014477724730065616
4581-LNWUM,0,0,0,0,-0.7888002190384014,0,1,0,0,0,2,0,2,2,0,0,2,-0.518869273970796,-0.7192756463628911
4957-TIALW,0,0,0,1,-0.7073594915983407,1,0,0,2,2,2,2,0,0,1,0,1,0.0278619390838584,-0.5601850859106648
4989-LIXVT,1,1,0,0,1.4508197855632678,1,2,1,0,2,2,0,0,2,0,1,2,1.0349109211845293,1.8633209226200327
0886-QGENL,0,1,1,0,-0.21871512695797646,1,0,1,2,0,2,0,2,2,0,1,2,1.2127232002023045,0.209436456465614
2799-ARNLO,0,1,1,0,-1.1145631287986442,1,0,1,0,0,0,0,0,0,0,1,2,0.15249671409631763,-0.8550717487122957
3027-YNWZU,0,0,1,0,1.2879383306831464,1,2,2,1,1,1,1,1,1,2,0,1,-1.3215172250510334,-0.3065931442913091
9578-VRMNM,0,0,0,0,-0.6666391278783103,1,2,0,0,0,2,0,0,2,0,1,1,0.014567563082529699,-0.5454716355748863
8943-URTMR,0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,2,0,0,1,3,0.4948268961305394,-0.9384112020384897
7963-SHNDT,0,0,0,0,0.7992939660427822,0,1,0,2,2,0,2,0,0,2,0,3,-0.8528904710041867,-0.13131117072594722
8007-YYPWD,0,0,0,0,-0.7073594915983407,1,2,2,1,1,1,1,1,1,2,0,0,-1.3198554280508674,-0.8429392184504093
4567-AKPIA,0,0,1,1,0.35136996512244845,1,2,1,0,2,2,2,2,2,1,1,0,1.4736253292283856,0.9593591815257757
6927-WTFIV,1,1,0,0,-0.5037576729981889,1,0,1,0,0,0,0,0,0,0,0,1,0.21730679710279655,-0.39288852317221723
5914-GXMDA,0,0,1,0,-0.015113308357824713,1,0,2,1,1,1,1,1,1,1,0,3,-1.5109620830699715,-0.7440701263890007
7767-UXAGJ,1,0,0,0,-1.2774445836787656,1,2,0,0,0,0,0,0,0,0,1,2,-0.4756625519664766,-0.9835221554667763
4827-DPADN,0,0,1,1,1.6137012404433893,1,2,0,2,0,2,2,2,2,2,1,0,0.6161380771426661,1.6601561885982627
5788-YPOEG,0,0,1,1,0.06632741908223598,1,0,0,2,2,2,2,2,2,2,0,3,0.6643301901474837,0.24693700454780823
7242-EDTYC,1,0,0,1,0.47353105628253944,1,0,2,1,1,1,1,1,1,2,0,0,-1.502653098069141,-0.644031899593265
1676-MQAOA,1,0,0,0,1.6137012404433893,1,0,0,2,2,2,2,2,0,2,1,0,0.3436033691154218,1.348526634035229
5168-MSWXT,1,0,1,1,-0.9924020376385531,1,0,1,0,0,2,0,2,2,0,1,2,0.9966895901807084,-0.6706793478775536
1976-AZZPJ,1,0,1,0,-1.0331224013585834,0,1,0,2,2,0,0,0,0,0,0,3,-1.0157465770204666,-0.8925722967944899
8711-LOBKY,1,0,1,1,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,0,3,-1.4926823160681442,-0.4815442306677105
9057-SIHCH,0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,2,2,0,1,2,1.0581760791868549,-0.8769985397674139
5229-DTFYB,0,0,0,0,0.35136996512244845,1,0,1,0,2,0,2,2,2,2,1,0,1.1312951471941644,0.7409295185199598
6370-ZVHDV,0,0,1,0,1.1657772395230555,1,2,2,1,1,1,1,1,1,2,0,0,-1.3115464430500368,-0.31978451355786913
4818-DRBQT,1,0,1,0,-0.13727439951791576,1,2,1,0,2,0,0,0,0,0,1,0,0.5114448661322006,-0.006390227320379013
2230-XTUWL,0,0,1,1,0.6364125111626608,1,0,2,1,1,1,1,1,1,2,0,3,-1.502653098069141,-0.6160609025531343
1066-JKSGK,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4827115340671475,-0.9968899979007819
1852-QSWCD,1,0,1,1,1.2879383306831464,1,2,2,1,1,1,1,1,1,2,1,3,-1.328164413051698,-0.3374538894483619
6625-FLENO,1,0,1,0,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,0,3,-1.462769970065154,-0.4825589513805228
1766-GKNMI,1,0,0,0,-0.13727439951791576,1,2,1,0,0,0,0,0,2,0,1,2,0.6693155811479823,0.10432462610581666
6502-HCJTI,1,1,1,0,-1.0331224013585834,1,2,1,2,2,0,0,0,2,0,1,1,0.9950277931805424,-0.7088196111917382
2323-ARSVR,1,0,1,0,1.4100994218432374,1,0,1,2,2,2,2,2,2,2,1,2,1.5384354122348645,2.2241423726085334
3164-AALRN,1,0,0,0,-1.1145631287986442,1,0,0,0,0,2,0,2,2,1,1,3,0.17410007509847744,-0.8525128877843341
6064-ZATLR,0,0,0,0,-0.21871512695797646,1,0,0,2,2,0,0,0,0,2,0,0,-0.3958962959585028,-0.34460105272990943
2636-OHFMN,1,0,1,0,-1.1552834925186746,0,1,0,0,2,0,0,2,2,0,1,2,-0.5388108379727895,-0.9171020670694311
7096-UCLNH,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.9969341161926433
3097-PYWXL,0,0,1,1,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,1,2,-1.4893587220678117,-0.9692057697577503
4719-UMSIY,1,0,0,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,-0.9612644772226974
6917-IAYHD,1,0,0,1,-1.2774445836787656,0,1,0,0,2,0,2,0,0,0,0,3,-1.03568814102246,-0.990956087645423
0112-QWPNC,1,0,1,0,0.6771328748826912,1,2,0,2,0,2,2,2,2,1,0,2,0.6510358141461546,0.7851360469650874
5208-HFSBT,0,0,0,0,-1.2367242199587352,1,0,0,0,2,0,2,0,0,0,1,1,-0.3227772279511935,-0.9604482888232614
6473-ULUHT,1,0,1,1,-0.6666391278783103,1,2,0,2,2,0,2,2,2,0,0,2,0.6693155811479823,-0.3888958177587601
2080-SRCDE,0,0,0,1,-1.2774445836787656,1,2,2,1,1,1,1,1,1,0,0,3,-1.3082228490497045,-0.9945737875780581
7504-UWHNB,1,0,0,0,-0.30015585439803716,1,0,1,0,0,0,0,0,0,0,0,2,0.1657910900976468,-0.24282015340564828
5062-CJJKH,1,0,1,1,-0.30015585439803716,1,0,0,0,2,2,0,0,0,1,0,3,-0.3693075439558449,-0.4077784466754414
2272-WUSPA,0,0,1,0,1.6137012404433893,1,2,1,2,2,2,0,2,2,2,1,2,1.5284646302338678,2.4141377965096735
0380-ZCSBI,1,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,0,1,-1.4876969250676457,-0.9181167877822435
6250-CGGUN,1,0,0,0,0.880734693482843,1,0,1,2,0,2,2,0,0,1,0,2,0.6526976111463211,0.9725064325004744
9661-MHUMO,1,1,1,1,-1.2774445836787656,1,0,0,0,0,0,2,0,0,0,1,1,-0.5155456799704636,-0.9840515749691131
5176-OLSKT,0,0,1,0,1.369379058123207,1,2,0,2,2,2,0,0,0,2,0,0,0.07106866108817798,0.9222998163621955
5172-MIGPM,1,0,0,0,-1.1552834925186746,1,2,0,0,0,0,2,0,2,0,0,3,0.02620014208369237,-0.9011312454156024
6671-NGWON,0,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-0.9393376861675792
8169-SAEJD,1,1,1,0,1.4915401492832983,0,1,0,2,2,0,0,2,2,2,0,1,-0.2729233179462098,0.7380618295489685
3585-ISXZP,0,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,2,2,0,0,0,1.0266019361836989,-0.662495404737263
2108-GLPQB,1,0,1,0,-0.30015585439803716,1,2,0,0,0,2,0,0,0,0,0,1,-0.30615925794953225,-0.38578547818253106
6029-WTIPC,1,1,0,0,0.18848851024232702,1,2,1,0,0,2,0,2,2,0,1,2,1.2077378092018058,0.6460310727260777
0247-SLUJI,1,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677070686424,-0.9970885302141583
4116-IQRFR,1,0,1,1,-1.1552834925186746,1,2,2,1,1,1,1,1,1,1,0,1,-1.3514295710540236,-0.9735293623601681
2309-OSFEU,1,0,0,0,-0.9109613101984924,0,1,0,0,0,0,0,0,2,0,1,3,-1.0257173590214634,-0.8741087916504919
0458-HEUZG,0,0,0,0,-0.7888002190384014,0,1,0,0,0,2,2,0,0,2,0,3,-0.9758634490164798,-0.807071047167087
7285-KLOTR,0,0,1,0,-0.8295205827584317,1,2,0,2,0,2,0,2,2,1,0,2,0.46823814412788106,-0.618972709815987
1241-EZFMJ,1,0,1,0,1.1657772395230555,1,2,2,1,1,1,1,1,1,2,0,0,-1.3065610520495383,-0.3269757951312782
6196-HBOBZ,1,0,1,0,1.3286586944031769,1,2,1,2,2,2,0,2,0,2,1,2,1.1495749141959914,1.794650801337756
4872-VXRIL,1,0,0,0,0.9621754209229036,1,2,0,2,2,0,2,0,0,1,1,0,-0.003712203919297562,0.6113982136148748
6194-HBGQN,1,0,0,0,0.758573602322752,1,2,0,2,2,2,2,2,0,1,1,1,0.544680806135523,0.8146291250744366
5681-LLOEI,1,0,1,1,0.43281069256250915,1,2,1,2,0,2,2,0,0,1,1,1,0.8803638001690798,0.7650401650222176
1536-HBSWP,0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,2,0,0,0,1,2,-0.49394231896830415,-0.9837648060720139
0988-JRWWP,0,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,2,0,0,1,2,-0.3510277769540174,-0.9438377519374425
3665-JATSN,0,0,0,0,-0.5444780367182193,0,1,0,0,2,0,0,0,2,0,1,2,-0.8329489070021932,-0.692517902348949
1833-TCXKK,1,0,1,0,0.5142514200025698,1,2,1,0,2,2,0,2,2,0,1,0,1.4287568102239003,1.1484281212978267
0324-BRPCJ,0,1,1,0,1.4508197855632678,1,2,1,0,2,0,0,2,2,0,1,2,1.1778254631988159,2.0170511106110984
2002-MZHWP,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4710789550659844,-0.996735583879267
4821-SJHJV,0,0,1,1,-0.015113308357824713,1,2,1,2,0,0,0,2,0,0,0,2,0.8255244991635975,0.27444475952339437
9581-GVBXT,1,0,1,1,1.0843365120829946,0,1,0,2,0,2,0,0,0,1,0,3,-0.9958050130184734,-0.13210529997945247
5242-UOWHD,1,0,1,1,0.5142514200025698,1,0,2,1,1,1,1,1,1,2,0,3,-1.4760643460664828,-0.5958326657346801
6892-XPFPU,1,1,1,0,-0.3408762181180675,1,2,1,0,2,2,0,2,2,0,1,2,1.3124310202122718,0.0680152719038805
1187-WILMM,1,0,1,1,1.247217966963116,1,2,0,2,2,2,2,2,2,2,1,1,0.8188773111629334,1.46380773066908
4109-CYRBD,1,1,1,0,-0.13727439951791576,1,2,0,0,0,0,0,0,0,0,1,2,-0.43744122096265586,-0.3695940650693954
0913-XWSCN,1,0,1,1,0.9214550572028734,1,2,1,0,0,0,0,0,2,0,0,0,0.6892571451499756,1.0736917348846065
8837-VVWLQ,0,0,0,0,-0.9924020376385531,1,0,1,2,0,0,0,2,0,0,0,2,0.6709773781481484,-0.7108931709092242
6345-HOVES,1,0,0,0,0.06632741908223598,0,1,0,0,0,0,0,0,0,0,1,0,-1.3198554280508674,-0.6295831590086548
3244-DCJWY,0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.18240906009930805,-0.974786733678218
8735-DCXNF,1,0,1,0,-0.9109613101984924,1,0,0,2,0,0,2,0,0,0,1,1,-0.32610082195152557,-0.754812930457253
5676-CFLYY,1,0,1,1,1.5729808767233588,1,0,0,0,2,0,2,2,2,2,1,1,0.2854404741096075,1.268297520285264
8217-QYOHV,1,0,0,0,-1.1145631287986442,1,0,0,2,0,0,2,0,0,0,1,3,-0.2995120699488677,-0.8880060535868345
2486-WYVVE,1,0,1,0,-0.055833672077855064,1,2,0,0,0,2,2,2,2,1,1,3,0.4831943171293762,0.09011853612644435
2024-BASKD,0,0,0,0,-1.2774445836787656,1,0,1,0,0,2,0,0,0,0,1,3,0.32698539911376057,-0.9728675879822469
5366-IJEQJ,1,0,0,0,-0.5037576729981889,1,2,1,0,0,2,0,2,0,0,1,2,0.7956121531606076,-0.2286581817181372
6131-IUNXN,0,0,1,1,-0.5444780367182193,1,0,2,1,1,1,1,1,1,0,0,3,-1.481049737066981,-0.8371597222165652
3520-FJGCV,1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.5899511192400142,2.5795593318440115
1734-ZMNTZ,0,0,1,1,-0.8702409464784621,1,2,2,1,1,1,1,1,1,2,0,3,-1.3215172250510334,-0.8731161300836102
4228-ZGYUW,1,0,0,0,-1.1552834925186746,1,2,1,0,2,0,0,0,2,0,1,2,0.8404806721650927,-0.8433804013690234
9601-BRXPO,0,0,1,0,-0.30015585439803716,1,2,1,0,0,2,2,2,2,0,1,0,1.3356961782145975,0.12651612691210345
4584-LBNMK,1,1,1,0,0.5142514200025698,1,2,2,1,1,1,1,1,1,1,0,1,-1.33148800705203,-0.4876766732364458
8495-LJDFO,0,1,0,0,1.2879383306831464,1,2,1,2,0,2,2,2,2,0,1,0,1.4686399382278874,2.1316042554292363
7976-CICYS,1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,1,1,-1.46443176706532,-0.9688307642769284
3374-PZLXD,1,0,0,0,0.06632741908223598,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677070686424,-0.7077166538952031
5696-JVVQY,0,0,1,1,0.6364125111626608,1,0,0,2,2,2,0,0,2,2,1,1,0.1774236690988095,0.42294692992888344
2203-GHNWN,0,0,1,0,-0.3408762181180675,1,2,1,0,0,2,0,0,0,0,1,3,0.4948268961305394,-0.1548703385799374
9489-UTFKA,1,1,1,0,-0.9924020376385531,1,0,0,2,0,0,0,2,0,0,0,0,-0.12834697893175703,-0.7622689217818303
4129-LYCOI,0,0,0,1,1.4100994218432374,1,2,1,0,2,0,2,2,2,2,1,2,1.304122035211441,2.0997287895593715
2257-BOVXD,1,0,1,0,-0.748079855318371,1,2,0,0,0,0,2,2,0,0,1,1,0.06109787908718086,-0.5736411649283933
5143-EGQFK,0,1,0,0,-0.9109613101984924,0,1,0,0,0,0,2,0,0,0,1,2,-1.166970104035584,-0.8772191312267209
9833-TGFHX,1,0,1,1,0.3920903288424788,1,2,1,2,0,0,0,2,2,1,0,2,1.074794049188516,0.766341654632129
8387-UGUSU,0,0,1,1,-0.7073594915983407,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.8803515299488808
5365-LLFYV,0,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,3,-0.62854787598176,-0.9591909175052115
9408-HRXRK,0,0,1,1,0.5142514200025698,1,2,1,2,2,0,0,2,2,0,1,2,1.3423433662152622,1.0814124359603523
1565-RHDJD,0,0,0,1,-1.1552834925186746,1,2,1,0,2,2,0,0,0,0,0,0,0.641065032145158,-0.8586232712071388
1150-WFARN,0,0,1,1,1.4100994218432374,1,2,1,2,0,2,2,2,2,2,1,1,1.461992750227223,2.151413368475007
5995-OIGLP,1,0,0,0,-0.8295205827584317,1,0,0,2,0,0,2,0,0,0,0,3,-0.2695997239458775,-0.7168711994564446
0407-BDJKB,1,0,1,0,1.125056875803025,1,2,1,0,2,2,0,2,0,0,1,2,1.0299255301840309,1.5278895495977707
2947-DOMLJ,1,0,0,1,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,0,3,-0.47067716096597834,-0.9834559780289841
8309-IEYJD,0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.19404163910047073,-0.9746323196567032
3900-AQPHZ,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.491020519067978,-0.9970002936304354
4544-RXFMG,1,0,1,1,-0.9924020376385531,1,0,0,0,0,0,0,0,0,1,1,3,-0.7083141319897339,-0.8533511353297009
1624-NALOJ,1,1,0,0,-1.1145631287986442,1,2,1,0,2,0,0,0,2,0,1,2,0.8321716871642622,-0.7840412988154337
1447-GIQMR,1,0,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.14584952609565352,-0.9752720348886934
2346-LOCWC,0,0,1,1,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,0,1,-1.4710789550659844,-0.4801545044740762
5172-RKOCB,1,0,1,0,1.6137012404433893,1,2,1,2,2,0,2,2,2,2,1,1,1.4686399382278874,2.468535650374786
2808-CHTDM,0,0,1,1,-0.38159658183809786,1,2,2,1,1,1,1,1,1,2,0,3,-1.3181936310507012,-0.7360185381242943
1010-DIAUQ,1,0,0,0,-1.1145631287986442,1,0,1,0,0,2,0,2,2,0,0,0,1.0548524851865226,-0.7884751871475049
8242-PDSGJ,1,0,1,0,1.5322605130033284,0,1,0,2,0,2,2,0,0,2,1,1,-0.8512286740040206,0.1822154703871272
5520-FVEWJ,0,0,1,1,-0.8295205827584317,1,2,1,0,2,2,0,0,0,0,1,2,0.6560212051466532,-0.6012592156336328
0958-YHXGP,0,0,0,0,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,3,0.17077648109814536,-0.7863795682840882
2135-RXIHG,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6351950639824246,-0.9856398334761236
6981-TDRFT,1,0,1,1,0.47353105628253944,0,1,0,0,0,2,2,2,2,1,1,2,-0.3477041829536853,0.01648510700975942
5751-USDBL,1,0,1,1,0.5549717837226001,1,0,0,2,0,2,2,2,2,2,0,3,0.5396954151350245,0.6911640853002948
8457-XIGKN,1,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,1,1,-1.5009913010689746,-0.8486525372464612
0111-KLBQG,1,1,1,1,-0.015113308357824713,1,0,1,0,2,0,0,2,2,0,1,3,0.9701008381780505,0.2566430287573173
2676-ISHSF,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.477726143066649,-0.9968238204629898
0436-TWFFZ,0,0,0,0,1.4100994218432374,1,2,0,2,0,2,2,2,2,2,1,3,0.6809481601491449,1.5152275998335476
4902-OHLSK,0,1,0,0,-0.13727439951791576,1,2,1,0,0,0,2,2,2,0,0,2,1.1263097561936661,0.25721656655151565
2560-QTSBS,0,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,1,1,0,-1.3780183230566818,-0.28967377936246025
3902-FOIGH,1,1,1,0,-0.8295205827584317,1,2,1,0,2,0,0,2,2,0,1,2,1.2160467942026365,-0.46817638823370483
1352-VHKAJ,1,0,1,1,-0.21871512695797646,1,2,0,0,0,0,2,2,2,0,0,0,0.22727757910379318,-0.14234074369129845
1741-WTPON,1,0,1,1,0.9621754209229036,1,2,1,2,2,2,2,2,2,2,0,3,1.697967924250812,1.8918654574543616
2382-BCKQJ,0,0,0,1,1.2064976032430856,1,2,1,0,0,2,0,2,2,1,1,2,1.1761636661986499,1.8238129922581445
7950-XWOVN,1,0,0,0,-0.8702409464784621,0,1,0,0,2,2,0,0,0,0,0,3,-0.9991286070188055,-0.8365641252764363
0191-ZHSKZ,1,1,0,0,-0.0965540357978854,1,0,0,2,2,0,0,2,2,0,1,2,0.3319707901142591,-0.07431033764101187
0362-RAOQO,0,0,0,0,0.3106496014024181,1,0,2,1,1,1,1,1,1,2,0,1,-1.4993295040688086,-0.6394877155315403
4282-ACRXS,1,1,1,0,0.22920887396235737,0,1,0,0,0,0,0,0,0,0,1,2,-1.3265026160515319,-0.584119259245477
8799-OXZMD,0,0,0,0,-0.1779947632379461,0,1,0,0,0,2,0,0,0,0,1,3,-1.1636465100352518,-0.656936499962726
9223-UCPVT,0,0,0,0,-1.2774445836787656,1,0,1,0,0,2,0,2,2,0,0,2,0.9850570111795457,-0.9641321661936887
1600-DILPE,0,0,0,0,-0.8295205827584317,1,0,0,0,0,0,0,0,0,0,1,0,-0.6567984249845842,-0.7744455703355781
0810-BDHAW,0,0,1,1,-0.3408762181180675,1,2,0,2,2,0,0,2,2,1,0,2,0.4532819711263863,-0.19735625364247036
5334-AFQJB,1,1,0,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,1,1,-1.3181936310507012,-0.21610652768356747
0641-EVBOJ,1,0,0,0,-1.1960038562387048,1,0,1,2,0,0,2,0,0,0,1,3,0.5829021371393436,-0.9111902159600027
8015-IHCGW,0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,2,1.6863353452496495,2.7112524330503054
8746-OQQRW,1,0,0,0,-1.1552834925186746,1,2,2,1,1,1,1,1,1,0,0,3,-1.3132082400502028,-0.9608232943040833
3370-HXOPH,0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,0,2,0.37683930911874425,-0.8921311138758758
2722-JMONI,0,1,1,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,2,-0.5055748979694671,-0.9839192200935288
0475-RIJEP,1,0,0,0,0.43281069256250915,1,2,1,0,2,0,0,0,0,0,1,2,0.4350022041245586,0.479175692906244
8111-BKVDS,0,0,0,0,-0.9109613101984924,0,1,0,2,2,2,0,0,0,0,0,0,-0.7997129669988706,-0.8075563483775625
0224-RLWWD,0,1,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,2,-0.6800635829869099,-0.9663821990786203
